page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,bytes,edit_content,factoids
1090,|Category:Cast|,14,25026,2018-05-30T18:59:54Z,35735888,|Jim Nguyen|,90,|{{Crew_Memberimage = Season2cast 6.jpgtitle = Noah Schnapp}}[[Category:Stranger Things]]|,|Stranger,Category,Schnapp,Season2cast,Noah|
1090,|Category:Cast|,14,25029,2018-05-30T19:05:05Z,35735888,|Jim Nguyen|,28,|[[Category:Stranger Things]]|,|Stranger|
1088,|Category:Cast/Season 1|,14,2671,2016-09-01T04:57:21Z,26611127,|Monochromatic Bunny|,40,|[[Category:Cast]] [[Category:Season 1]]|,|Season|
1088,|Category:Cast/Season 1|,14,2707,2016-09-01T05:07:44Z,26611127,|Monochromatic Bunny|,47,|[[Category:Cast]] [[Category:Seasons/Season 1]]|,|Seasons/Season|
3157,|Category:Cast/Season 2|,14,10256,2017-05-14T01:13:55Z,28319758,|Khairiboss0601|,80,|The cast for [[Stranger Things/Season 2Season 2]] of '''[[Stranger Things]]'''.|,|Stranger,Things,Things/Season|
3157,|Category:Cast/Season 2|,14,10882,2017-06-26T16:35:56Z,24539757,|Hobbiton777|,98,|The cast for [[Stranger Things/Season 2Season 2]] of '''[[Stranger Things]]'''. [[Category:Cast]]|,|Stranger,Things,Things/Season|
3157,|Category:Cast/Season 2|,14,10885,2017-06-26T16:40:46Z,24539757,|Hobbiton777|,128,|The cast for [[Stranger Things/Season 2Season 2]] of '''[[Stranger Things]]'''. [[Category:Cast]] [[Category:Seasons/Season 2]]|,|Seasons/Season,Stranger,Things,Things/Season|
8581,|Category:Cast/Season 3|,14,22488,2018-03-03T02:04:08Z,33927782,|Bradey8|,2,|hy|,||
8581,|Category:Cast/Season 3|,14,22492,2018-03-03T02:10:42Z,33927782,|Bradey8|,18,|[[Category:Cast]]|,||
8581,|Category:Cast/Season 3|,14,24488,2018-05-08T16:07:10Z,34453143,|Imrancat|,48,|[[Category:Cast]] [[Category:Seasons/Season 3]]|,|Seasons/Season|
10338,|Category:Character Histories|,14,26842,2018-09-06T05:50:56Z,30522750,|ZeroZeroEight|,48,|Pages that document the histories of characters.|,||
10338,|Category:Character Histories|,14,26848,2018-09-06T07:41:04Z,34453143,|Imrancat|,72,|Pages that document the histories of characters. [[Category:Characters]]|,||
94,|Category:Characters|,14,100,2016-07-16T16:29:15Z,4522253,|FishTank|,38,|The characters of [[Stranger Things]].|,|Stranger,Things|
94,|Category:Characters|,14,101,2016-07-16T16:29:25Z,4522253,|FishTank|,58,|The characters of [[Stranger Things]]. [[Category:Browse]]|,|Stranger,Things|
94,|Category:Characters|,14,2654,2016-09-01T04:51:46Z,26611127,|Monochromatic Bunny|,67,|The characters of [[Stranger Things]]. [[Category:Stranger Things]]|,|Stranger,Things|
94,|Category:Characters|,14,15625,2017-11-02T20:23:46Z,33548965,|Qarol|,100,|The characters of [[Stranger Things]]. [[Category:Stranger Things]] [[Category:Characters/Season 2]]|,|Stranger,Category,Characters/Season,Things|
94,|Category:Characters|,14,22574,2018-03-04T04:25:12Z,34889885,|Brenniebren|,139,|The characters of [[Stranger Things]].[[File:Bigcheese.jpgthumbleft400px]] [[Category:Stranger Things]] [[Category:Characters/Season 2]]|,|Things,Stranger,Category,Bigcheese.jpgthumbleft400px,Things.File,Characters/Season|
94,|Category:Characters|,14,22575,2018-03-04T04:28:58Z,30522750,|ZeroZeroEight|,100,|The characters of [[Stranger Things]]. [[Category:Stranger Things]] [[Category:Characters/Season 2]]|,|Stranger,Category,Characters/Season,Things|
94,|Category:Characters|,14,22576,2018-03-04T04:29:43Z,34889885,|Brenniebren|,139,|The characters of [[Stranger Things]].[[File:Bigcheese.jpgthumbleft400px]] [[Category:Stranger Things]] [[Category:Characters/Season 2]]|,|Things,Stranger,Category,Bigcheese.jpgthumbleft400px,Things.File,Characters/Season|
94,|Category:Characters|,14,22577,2018-03-04T04:30:07Z,30522750,|ZeroZeroEight|,100,|The characters of [[Stranger Things]]. [[Category:Stranger Things]] [[Category:Characters/Season 2]]|,|Stranger,Category,Characters/Season,Things|
94,|Category:Characters|,14,22579,2018-03-04T04:32:39Z,34889885,|Brenniebren|,139,|The characters of [[Stranger Things]].[[File:Bigcheese.jpgthumbleft400px]] [[Category:Stranger Things]] [[Category:Characters/Season 2]]|,|Things,Stranger,Category,Bigcheese.jpgthumbleft400px,Things.File,Characters/Season|
94,|Category:Characters|,14,22580,2018-03-04T04:33:26Z,30522750,|ZeroZeroEight|,100,|The characters of [[Stranger Things]]. [[Category:Stranger Things]] [[Category:Characters/Season 2]]|,|Stranger,Category,Characters/Season,Things|
94,|Category:Characters|,14,24086,2018-04-29T01:04:54Z,35380350,|Mr. Hideous|,299,|nothing to see here. 🖕. you see? i fucking flipped you off. now FLIP YOUR FUCKING ASS OFF BEFORE I BEAT YOUR FUCKING CAP!!!!! 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕 [[Category:Stranger Things]] [[Category:Characters/Season 2]]|,|FLIP,FUCKING,ASS,Things,Stranger,Category,YOUR,OFF,Characters/Season|
94,|Category:Characters|,14,24087,2018-04-29T01:05:07Z,35380350,|Mr. Hideous|,332,|nothing to see here. 🖕. you see? i fucking flipped you off. now FLIP YOUR FUCKING ASS OFF BEFORE I BEAT YOUR FUCKING CAP!!!!! 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕 [[Category:Stranger Things]] [[Category:Characters/Season 2]] [[Category:Deceased characters]]|,|FLIP,FUCKING,ASS,Things,Stranger,Category,YOUR,OFF,Characters/Season|
94,|Category:Characters|,14,24097,2018-04-29T01:22:56Z,4860818,|Zeldafan1002|,133,|The characters of [[Stranger Things]]. [[Category:Stranger Things]] [[Category:Characters/Season 2]] [[Category:Deceased characters]]|,|Stranger,Category,Characters/Season,Things|
94,|Category:Characters|,14,24140,2018-04-30T00:15:59Z,35446342,|Mr.Hideous|,332,|nothing to see here. 🖕. you see? i fucking flipped you off. now FLIP YOUR FUCKING ASS OFF BEFORE I BEAT YOUR FUCKING CAP!!!!! 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕 [[Category:Stranger Things]] [[Category:Characters/Season 2]] [[Category:Deceased characters]]|,|FLIP,FUCKING,ASS,Things,Stranger,Category,YOUR,OFF,Characters/Season|
94,|Category:Characters|,14,24189,2018-04-30T00:48:06Z,4860818,|Zeldafan1002|,133,|The characters of [[Stranger Things]]. [[Category:Stranger Things]] [[Category:Characters/Season 2]] [[Category:Deceased characters]]|,|Stranger,Category,Characters/Season,Things|
94,|Category:Characters|,14,24209,2018-04-30T01:30:51Z,30522750,|ZeroZeroEight|,133,|The characters of [[Stranger Things]]. [[Category:Stranger Things]] [[Category:Characters/Season 2]] [[Category:Deceased characters]]|,|Stranger,Category,Characters/Season,Things|
94,|Category:Characters|,14,25851,2018-07-12T13:43:11Z,30644122,|Gmosniper|,164,|The characters of [[Stranger Things]]. [[Category:Stranger Things]] [[Category:Characters/Season 2]] [[Category:Deceased characters]] [[Category:Living characters]]|,|Stranger,Category,Characters/Season,Things|
94,|Category:Characters|,14,28529,2019-01-04T23:27:57Z,23999472,|Pat O'Brien|,168,|The characters of ''[[Stranger Things]]''. [[Category:Stranger Things]] [[Category:Characters/Season 2]] [[Category:Deceased characters]] [[Category:Living characters]]|,|Stranger,Category,Characters/Season,Things|
1080,|Category:Characters/Season 1|,14,2612,2016-09-01T04:35:59Z,26611127,|Monochromatic Bunny|,108,|Articles and content related to the first season of [[Stranger Things]]. == Pages in category 'Season 1' ==|,|Stranger,Things,Season|
1080,|Category:Characters/Season 1|,14,2638,2016-09-01T04:46:08Z,26611127,|Monochromatic Bunny|,132,|Articles and content related to the first season of [[Stranger Things]]. == Pages in category 'Season 1' == [[Category:Characters]]|,|Stranger,Things,Season|
1080,|Category:Characters/Season 1|,14,2653,2016-09-01T04:51:31Z,26611127,|Monochromatic Bunny|,154,|Articles and content related to the first season of [[Stranger Things]]. == Pages in category 'Season 1' == [[Category:Characters]] [[Category:Season 1]]|,|Stranger,Category,Things,Season|
1080,|Category:Characters/Season 1|,14,2706,2016-09-01T05:07:43Z,26611127,|Monochromatic Bunny|,163,|Articles and content related to the first season of [[Stranger Things]]. == Pages in category 'Season 1' == [[Category:Characters]] [[Category:Seasons/Season 1]]|,|Seasons/Season,Things,Stranger,Category,Season|
1603,|Category:Characters/Season 2|,14,3802,2016-09-25T07:10:41Z,27661544,|MarvelousMarty|,73,|Articles and content related to the second season of [[Stranger Things]].|,|Stranger,Things|
1603,|Category:Characters/Season 2|,14,15787,2017-11-03T23:17:22Z,24539757,|Hobbiton777|,97,|Articles and content related to the second season of [[Stranger Things]]. [[Category:Characters]]|,|Stranger,Things|
1603,|Category:Characters/Season 2|,14,15790,2017-11-03T23:20:58Z,24539757,|Hobbiton777|,127,|Articles and content related to the second season of [[Stranger Things]]. [[Category:Characters]] [[Category:Seasons/Season 2]]|,|Seasons/Season,Stranger,Category,Things|
9362,|Category:Characters/Season 3|,14,24446,2018-05-07T17:46:20Z,34453143,|Imrancat|,126,|Articles and content related to the third season of [[Stranger Things]]. [[Category:Characters]] [[Category:Seasons/Season 3]]|,|Seasons/Season,Stranger,Category,Things|
2210,|Category:Cinematographers|,14,5723,2016-12-09T23:15:49Z,29576132,|80XPD|,17,|[[Category:Crew]]|,||
10508,|Category:Comic writer|,14,27231,2018-09-26T07:11:49Z,34453143,|Imrancat|,18,|[[Category:Crew]]|,||
9647,|Category:Comics|,14,25337,2018-06-18T19:25:07Z,30522750,|ZeroZeroEight|,56,|Comics based on [[Stranger Things''Stranger Things'']].|,|ThingsStranger,Stranger,Things|
9647,|Category:Comics|,14,25355,2018-06-19T03:24:26Z,30522750,|ZeroZeroEight|,110,|Comics based on [[Stranger Things''Stranger Things'']]. [[Category:Stranger Things]] [[Category:Merchandise]]|,|ThingsStranger,Stranger,Category,Things|
9659,|Category:Comics/Issues|,14,25382,2018-06-19T08:48:33Z,30522750,|ZeroZeroEight|,117,|Issues of the ''[[Stranger Things (comic series)Stranger Things]]''[[Stranger Things (comic series) comic series]].|,|ThingsStranger,Stranger,Things|
3215,|Category:Composers|,14,10478,2017-05-24T20:54:37Z,29576132,|80XPD|,17,|[[Category:Crew]]|,||
5637,|Category:Creatures|,14,16134,2017-11-05T23:10:15Z,8968698,|MrStavo89|,99,|The non-human characters of [[Stranger Things]], also encompassing animals. [[Category:Characters]]|,|Stranger,Things|
5637,|Category:Creatures|,14,16141,2017-11-05T23:26:21Z,24274026,|TheGreatGabester|,83,|The creatures and entities featured in [[Stranger Things]]. [[Category:Characters]]|,|Stranger,Things|
10250,|Category:Crew|,14,26699,2018-08-26T06:47:38Z,34453143,|Imrancat|,29,|[[Category:Stranger Things]]|,|Stranger|
550,|Category:Deceased characters|,14,1399,2016-08-11T19:41:02Z,26611127,|Monochromatic Bunny|,23,|[[Category:Characters]]|,||
550,|Category:Deceased characters|,14,3305,2016-09-09T18:43:12Z,76.68.55.62,Anonymous,63,|[[Category:Characters]] Characters who died in Strangers Things|,|Strangers,Things|
550,|Category:Deceased characters|,14,3306,2016-09-09T18:43:55Z,76.68.55.62,Anonymous,82,|[[Category:Characters]] Characters who [[List of Deathsdied]] in Strangers Things|,|Deathsdied,Strangers,Things,List|
550,|Category:Deceased characters|,14,3307,2016-09-09T19:01:18Z,76.68.55.62,Anonymous,63,|[[Category:Characters]] Characters who died in Strangers Things|,|Strangers,Things|
550,|Category:Deceased characters|,14,3308,2016-09-09T19:01:42Z,76.68.55.62,Anonymous,66,|[[Category:Characters]] Characters who've died in Strangers Things|,|Strangers,Things|
550,|Category:Deceased characters|,14,3334,2016-09-10T14:58:41Z,76.68.55.62,Anonymous,79,|[[Category:Characters]] Characters who've died in '''''[[Stranger Things]]'''''|,|Stranger,Things|
550,|Category:Deceased characters|,14,3571,2016-09-16T23:21:30Z,76.68.55.62,Anonymous,133,|[[Category:Characters]] Characters who've (or presumed) died in the Netflix original television series, '''''[[Stranger Things]]'''''|,|Netflix,Stranger,Things|
932,|Category:Directors|,14,2315,2016-08-25T04:18:06Z,26270015,|BlackHoodie|,98,|Directors of episodes of Netflix original [[Stranger Things]] == Pages in category 'Directors' ==|,|Netflix,Stranger,Pages,Things|
932,|Category:Directors|,14,4636,2016-10-22T00:15:25Z,29576132,|80XPD|,116,|Directors of episodes of Netflix original [[Stranger Things]] == Pages in category 'Directors' == [[Category:Crew]]|,|Pages,Things,Stranger,Category,Netflix|
69,|Category:Disambiguations|,14,69,2016-07-16T02:35:56Z,49312,|Default|,452,|This category contains [[Help:Disambiguationdisambiguation]] pages &mdash; navigational aids which list other pages that might otherwise share the same title. If an internal link referred you to one of these pages, you might want to go back and fix it to point directly to the intended page. '''Pages may be included in this category by the addition of the template {{tdisambig}} just before the list of similarly-named pages.''' [[Category:Browse]]|,|Disambiguationdisambiguation,Help|
93,|Category:Episodes|,14,99,2016-07-16T16:28:35Z,4522253,|FishTank|,52,|Episodes of [[Stranger Things]]. [[Category:Browse]]|,|Stranger,Things|
93,|Category:Episodes|,14,1962,2016-08-19T07:39:02Z,26611127,|Monochromatic Bunny|,61,|Episodes of [[Stranger Things]]. [[Category:Stranger Things]]|,|Stranger,Things|
93,|Category:Episodes|,14,14303,2017-10-29T04:01:31Z,31089351,|Darth Dracarys|,76,|A category for episodes of [[Stranger Things]]. [[Category:Stranger Things]]|,|Stranger,Things|
93,|Category:Episodes|,14,24810,2018-05-22T21:12:55Z,33067649,|Jab10.6|,98,|A category for episodes of [[Stranger Things]]. [[Category:Stranger Things]] [[Category:Episodes]]|,|Stranger,Category,Things|
93,|Category:Episodes|,14,24814,2018-05-23T00:56:40Z,34453143,|Imrancat|,76,|A category for episodes of [[Stranger Things]]. [[Category:Stranger Things]]|,|Stranger,Things|
760,|Category:Episodes/Season 1|,14,1961,2016-08-19T07:38:33Z,26611127,|Monochromatic Bunny|,21,|[[Category:Episodes]]|,||
760,|Category:Episodes/Season 1|,14,2652,2016-09-01T04:50:55Z,26611127,|Monochromatic Bunny|,44,|[[Category:Episodes]] [[Category:Season 1]]|,|Season|
760,|Category:Episodes/Season 1|,14,2705,2016-09-01T05:07:41Z,26611127,|Monochromatic Bunny|,51,|[[Category:Episodes]] [[Category:Seasons/Season 1]]|,|Seasons/Season|
760,|Category:Episodes/Season 1|,14,2840,2016-09-01T12:03:25Z,27550304,|Monsieur Laurens|,202,|[[Category:Episodes]] [[Category:Seasons/Season 1]]A category for episodes of the [[Stranger Things/Season 1first season]].|,|Stranger,Seasons/Season,Things/Season|
760,|Category:Episodes/Season 1|,14,2843,2016-09-01T12:16:34Z,27550304,|Monsieur Laurens|,1181,|[[Category:Episodes]] [[Category:Seasons/Season 1]]A category for episodes of the [[Stranger Things/Season 1first season]]. The Vanishing of Will Byers S01-E01 SS 001.png'''The Vanishing of Will Byers'''link=The Vanishing of Will Byers The Weirdo on Maple Street S01-E02 SS 002.png'''The Weirdo on Maple Street'''link=The Weirdo on Maple Street Holly, Jolly.png'''Holly, Jolly'''link=Holly, Jolly The Body S01-E04 SS 001.png'''The Body'''link=The Body DontSayAnything.jpg'''The Flea and the Acrobat'''link=The Flea and the Acrobat TheMonsterEpisode.jpg'''The Monster'''link=The Monster (episode) The Bathtub S01-E07 SS 001.png'''The Bathtub'''link=The Bathtub The Upside Down S01-E08 SS 007.png'''The Upside Down'''link=The Upside Down (episodes) Stranger-things-banner.jpg'''Season 2 Episodes'''link=Category:Episodes/Season 2|,|DownlinkThe,Acrobat,S01-E07,Flea,MonsterlinkThe,BodylinkThe,BathtublinkThe,ByerslinkThe,Body,Monster,StreetlinkThe,TheMonsterEpisode.jpgThe,Jolly.pngHolly,AcrobatlinkThe,S01-E04,Down,S01-E02,Stranger-things-banner.jpgSeason,Weirdo,Things/Season,Jolly,Will,Bathtub,Stranger,Upside,DontSayAnything.jpgThe,Byers,Holly,S01-E01,Vanishing,Seasons/Season,Street,S01-E08,SS,JollylinkHolly,Maple|
760,|Category:Episodes/Season 1|,14,2844,2016-09-01T12:17:50Z,27550304,|Monsieur Laurens|,1293,|[[Category:Episodes]] [[Category:Seasons/Season 1]]A category for episodes of the [[Stranger Things/Season 1first season]]. The Vanishing of Will Byers S01-E01 SS 001.png'''Chapter One: The Vanishing of Will Byers'''link=The Vanishing of Will Byers The Weirdo on Maple Street S01-E02 SS 002.png'''Chapter Two: The Weirdo on Maple Street'''link=The Weirdo on Maple Street Holly, Jolly.png'''Chapter Three: Holly, Jolly'''link=Holly, Jolly The Body S01-E04 SS 001.png'''Chapter Four: The Body'''link=The Body DontSayAnything.jpg'''Chapter Five: The Flea and the Acrobat'''link=The Flea and the Acrobat TheMonsterEpisode.jpg'''Chapter Six: The Monster'''link=The Monster (episode) The Bathtub S01-E07 SS 001.png'''Chapter Seven: The Bathtub'''link=The Bathtub The Upside Down S01-E08 SS 007.png'''Chapter Eight: The Upside Down'''link=The Upside Down (episodes) Stranger-things-banner.jpg'''Season 2 Episodes'''link=Category:Episodes/Season 2|,|DownlinkThe,Acrobat,S01-E07,Flea,MonsterlinkThe,Jolly.pngChapter,BodylinkThe,BathtublinkThe,ByerslinkThe,Body,Monster,StreetlinkThe,Seven,AcrobatlinkThe,Eight,S01-E04,Down,S01-E02,Stranger-things-banner.jpgSeason,Weirdo,Things/Season,Five,Jolly,Will,Six,Bathtub,Stranger,Upside,Byers,Three,Holly,S01-E01,DontSayAnything.jpgChapter,Vanishing,Seasons/Season,Street,S01-E08,SS,TheMonsterEpisode.jpgChapter,JollylinkHolly,Maple|
760,|Category:Episodes/Season 1|,14,2911,2016-09-02T09:58:48Z,27550304,|Monsieur Laurens|,1297,|[[Category:Episodes]] [[Category:Seasons/Season 1]]A category for episodes of the [[Stranger Things/Season 1first season]]. The Vanishing of Will Byers S01-E01 SS 001.png'''Chapter One: The Vanishing of Will Byers'''link=The Vanishing of Will Byers The Weirdo on Maple Street S01-E02 SS 002.png'''Chapter Two: The Weirdo on Maple Street'''link=The Weirdo on Maple Street Holly, Jolly.png'''Chapter Three: Holly, Jolly'''link=Holly, Jolly The Body S01-E04 SS 001.png'''Chapter Four: The Body'''link=The Body DontSayAnything.jpg'''Chapter Five: The Flea and the Acrobat'''link=The Flea and the Acrobat TheMonsterEpisode.jpg'''Chapter Six: The Monster'''link=The Monster (episode) The Bathtub S01-E07 SS 001.png'''Chapter Seven: The Bathtub'''link=The Bathtub The Upside Down S01-E08 SS 007.png'''Chapter Eight: The Upside Down'''link=The Upside Down (episodes) Stranger Things Season Two.png'''Season 2 Episodes'''link=Category:Episodes/Season 2|,|DownlinkThe,Acrobat,S01-E07,Flea,MonsterlinkThe,Jolly.pngChapter,BodylinkThe,BathtublinkThe,ByerslinkThe,Body,Monster,StreetlinkThe,Seven,Season,AcrobatlinkThe,Eight,S01-E04,Down,S01-E02,Weirdo,Things/Season,Five,Jolly,Will,Six,Bathtub,Stranger,Upside,Two.pngSeason,Byers,Three,Holly,S01-E01,DontSayAnything.jpgChapter,Vanishing,Seasons/Season,Street,S01-E08,Things,SS,TheMonsterEpisode.jpgChapter,JollylinkHolly,Maple|
